host,BH2_FDSW220017122-1r,BH4_FDSW220017124-1r,BH6_FDSW220017126-1r,BH8_FDSW220017128-1r,BH10_FDSW220017130-1r,BH12_FDSW220017132-1r,BH14_FDSW220017134-1r,BH15_FDSW220017135-1r,DD1_FDSW220008388-1r,DD3_FDSW220008390-2r,DD5_FDSW220008392-2r,DD7_FDSW220008394-1r,DD9_FDSW220008396-1r,DD11_FDSW220008398-1r,DD13_FDSW220008400-2r,DD15_FDSW220008402-2r,DY2_FDME210438600-1b,DY3_FDME210438601-1r,DY6_FDME210438604-1r,DY7_FDME210438605-1r,DY10_FDME210438608-1r,DY11_FDME210438609-1r,DY13_FDME210438611-1b,DY15_FDME210438613-1r,LYG1_FDME210455382-1r,LYG3_FDME210455384-1r,LYG5_FDME210455386-1r,LYG6_FDME210455387-1r,LYG7_FDME210455388-1r,LYG11_FDME210455392-2r,LYG13_FDME210455394-1a,LYG15_FDME210455396-1a,NB1_FDME210455352-1r,NB2_FDME210455353-1r,NB4_FDME210455355-1r,NB6_FDME210455357-1r,NB7_FDME210455358-1r,NB11_FDME210455362-1b,NB12_FDME210455363-1r,NB15_FDME210455366-1r,SY1_FDME210455397-2a,SY3_FDME210455399-2a,SY7_FDME210455403-2a,SY9_FDME210455405-2a,SY11_FDME210455407-1r,SY12_FDME210455408-1r,SY13_FDME210455409-2a,SY15_FDME210455411-2a,ST1_FDME220007465-1r,ST3_L1,ST7_FDME220007471-1r,ST9_L1,ST10_L1,ST12_L1,ST13_L1,ST15_L1,WZ1_L1,WZ3_L1,WZ5_L1,WZ7_FDME210455463-1r,WZ10_L1,WZ11_L1,WZ14_L1,WZ15_FDME210455471-1r,XM2_FDME220007436-1r,XM4_FDME220007438-1r,XM6_FDME220007440-1r,XM8_FDME220007442-1r,XM10_FDME220007444-1r,XM12_FDME220007446-1r,XM14_FDME220007448-1r,XM15_FDME220007449-1r,YC1_FDME220007405-1r,YC3_FDME220007407-1r,YC5_FDME220007409-1r,YC7_FDME220007411-1a,YC9_FDME220007413-1r,YC11_FDME220007415-1r,YC13_FDME220007417-1r,YC15_FDME220007419-1r,ZH1_FDSW220008784-1r,ZH3_FDSW220008786-1r,ZH5_FDSW220008788-1r,ZH7_FDSW220008790-1r,ZH9_FDSW220008792-2r,ZH11_FDSW220008794-2r,ZH13_FDSW220008796-2r,ZH15_FDSW220008798-2r,CXD_1412_FDSW210423229-1r,CXD_1414_FDSW210423231-1r,CXD_1604_FDSW210423236-1r,CXD_1609_FDSW210423241-1r,CXD_1610_FDSW210423242-1r,CXD_1611_FDSW210423243-1r,CXD_1612_FDSW210423244-1r,CXD_1613_FDSW210423245-1r
SD_QD_bin_36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159855426,0.237667253,30.44683245,59.99016479,0,0.609625291,1.52227101,0.740759132
SD_QD_bin_37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316534783,44.95280075,24.49953636,0,0,0.284024427,0
SD_QD_bin_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.009584178,8.68594784,0.315097197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428192464,0.546729685,29.30937038,10.78227857,0.183599805,1.204336215,1.918613712,0.385961101
SD_QD_bin_44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527515882,1.542908833,0.812025282,0.523082863,0.393651929,0.729218425,0,0,0,0,0.046965743,0,0.078710675,0.21936195,0,0.187817004,0,0,0,0,0,0,0,0,2.404094764,3.790948624,0.980669088,1.810792215,0.893264493,0.788831575,2.060532053,1.023349378,5.218509846,5.381640984,8.384315173,5.361762301,5.531257415,5.810562597,5.923443648,2.106147376,7.926652127,9.032484853,5.910598021,7.378011732,8.565103833,9.405530768,7.312861649,7.010625162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.69451837,21.52602659,7.140259428,12.83604067,22.39497897,21.16832585,22.37648983,16.29146858
SD_QD_bin_46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.207090509,1.55762075,0,98.60871592,2.341203956,9.050701483,0.926111891,3.521614293
SD_QD_bin_47,1.424069016,1.108556255,2.42946143,1.55593849,1.337096598,1.684490352,1.325639505,1.31384145,18.23153978,21.14538225,20.59511922,16.09633352,21.59410473,20.02411659,17.44178211,16.07774274,0.801343732,6.399570031,0,0,0,0,0,0,10.48745228,18.49511578,9.238368037,15.82435794,7.371641972,8.417259743,2.739075219,0,0.520011708,0,0.812948917,0.593942041,0.909171814,0.943355121,0.551356082,0.43861925,0.098254216,1.458160267,1.509213766,0.902626922,0,0.231453722,1.228876628,0.963370838,9.761800286,19.4624487,9.547644218,15.19225329,7.987777644,6.636705751,11.86471232,11.37725675,1.322094447,1.359269439,1.401171781,1.745062861,1.51182167,1.980678848,1.394995136,0.223847898,8.996674858,10.72383748,9.787936718,10.59317747,10.2396323,13.94321112,8.282615442,8.641752117,1.12490367,1.123866849,1.413990322,0.487376398,0.954447545,0.705287533,1.376049964,0.593794105,8.844285792,9.016392239,8.014905038,12.03823754,10.66896452,9.114011924,8.753551128,8.783002885,5.755752519,7.116167266,15.78194673,12.65460134,8.606950893,8.891320959,10.84103506,5.724271628
SD_QD_bin_54,1.16156157,1.155596733,1.87266405,1.733353954,1.036889518,1.420213466,1.32494492,1.36505445,9.195352563,7.458119803,6.724766699,6.530233026,7.88694026,7.553332591,6.911376913,6.939314936,0.173863467,5.832312469,0,0,0,0,0,0,28.9034186,42.53031038,20.47700001,36.26475361,24.09827141,17.77867228,21.54825174,5.796826267,9.473114598,3.586025235,10.06944922,10.495573,12.13276778,9.935038602,8.803005763,6.046239042,0,0,0,0,0,0,0,0,6.950269031,8.548691077,4.680093584,6.336035555,2.749073336,1.828218992,4.31500592,3.415589871,10.25114213,8.472078862,8.957404102,10.18102458,10.7719778,10.49597932,9.991120288,4.454019316,5.536202918,6.347103743,5.653099467,7.46145506,5.471271583,7.055349028,4.770188091,4.776237911,11.75558088,10.61052805,13.2802806,9.354704083,11.44007637,11.54149823,12.87663122,9.460959604,2.316084652,6.275229517,2.551427744,5.885215955,5.715398952,4.439903974,4.210722047,4.628273144,24.6904095,28.99497296,32.00097015,26.69780433,36.42644647,33.71667055,35.16881424,25.55447631
SD_QD_bin_58,0,0,0,0.034335042,0.313521976,0.135123058,1.122641965,0.984792266,239.7856005,279.8995573,226.1280114,535.2504549,371.2522225,312.2242263,276.8754233,350.8562657,0,5.847678737,0,0,0,0,0,0,129.8798967,105.07479,85.90767342,144.0209394,270.7803548,134.9375669,106.3774099,55.706401,22.40019036,14.72958894,23.29855545,19.74847362,24.01366929,3.245283483,3.174468042,0.805163977,0,0,0,0,0,0,0,0,0.689658001,2.113990549,0.655827914,1.465171799,0.251975271,0,0.0480575,1.149644505,8.758170849,3.96682154,4.933286208,6.77993891,10.70111278,4.946708707,2.295321888,1.962601207,2.572575381,3.591819289,8.736793366,10.57190949,2.872588025,2.43944917,4.383646609,4.261206252,201.0423217,147.6272797,237.1814519,153.0519757,162.1341849,208.0215977,165.4261549,139.4728099,0,0.262423525,0,0.183797633,0.199501322,0.063527877,0,0.177249922,267.4548623,92.33086924,62.72541362,177.9234889,40.55594441,59.38463707,68.9456655,58.62384268
SD_QD_bin_59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346778025,0,0,0,0,0,0,1.417041025,0.436868505,1.989502613,1.817142438,1.938586794,1.992663913,1.302572402,1.334001465,0,0,0,0,0,0,0,0,0.585948328,0.668166627,0,0.268203357,0,0,0,0,1.429612349,1.631942186,2.505427006,1.307343031,2.269236337,2.305391353,2.132264845,1.067770996,0.647353587,0.836783223,0.128803249,0.910006803,1.119531202,0.946387701,0.198966499,0.448033228,1.143882871,0.869615917,0.962276418,0.724059125,1.124291349,1.23115187,1.390480905,1.004340419,0,0,0,0,0,0,0,0,8.672881408,10.68067416,6.885508876,6.815910525,11.45125143,10.54404889,8.924615636,8.082820947
SD_QD_bin_62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.48710528,0,0,0,0,0
SD_QD_bin_65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.157854469,2.15903948,6.166261007,6.694062241,5.696126229,1.85285863,3.879364493,2.754406206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88056395,0.516690454,24.20601288,21.43107018,0.010890231,0.942414506,1.842521854,0.438226422
SD_QD_bin_66,0,0,0,0,0,0,0,0,0.108164695,0,0,0,0,0.019419038,0.088077747,0,0,0,0,0,0,0,0,0,1.586767528,2.810968041,2.395771706,4.231012186,4.564274832,3.525773428,0.395478952,0,0.673100265,0,0.68802247,0.615704016,0.802387224,0.507364059,0.252510686,0.047255409,0,0,0,0,0,0,0,0,0,0.187602123,0,0,0,0,0,0,0.932382298,0.898543418,1.089555653,1.135905109,1.360608412,1.346049004,1.036096061,0.694352571,0.438062127,0.946929222,1.034560384,0.990378654,1.126805723,1.017245112,0.687709621,0.651787929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.275004495,3.606040668,7.95286637,5.87786926,3.522230479,3.097156603,3.023320537,2.721889224
SD_QD_bin_68,0,0,0,0,0,0,0,0,0.010662455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.60393517,19.70544396,17.05401274,16.12241234,13.22798395,22.08956341,1.338799909,0,10.42533367,5.218091917,12.99586676,12.02204925,12.7837244,12.24761035,9.402448426,9.726550514,0,0,0,0,0,0,0,0,4.23350414,12.48982714,2.947049148,8.297515798,1.876620798,1.769073275,7.645325222,5.339869093,27.33840514,31.77270833,42.01981987,38.98019723,19.54746065,23.76423628,25.45660066,33.35722368,6.552640796,14.83308985,11.62651324,13.66360734,14.05000033,11.99485618,10.32902886,9.197586605,5.206433647,4.895770803,6.092821759,4.358138693,6.943914096,5.682968883,5.595638535,4.748282618,0,0,0,0,0,0,0,0,18.47740483,18.6353245,28.21680187,18.6275623,12.09006726,12.72268342,13.99291167,10.40218204
SD_QD_bin_69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.725788305,1.454188263,2.285120576,2.454740538,6.433984961,1.639134666,2.26561188,0,13.96035707,4.433833219,12.77061334,13.83447318,11.53860463,9.057014247,8.203996702,3.894976948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.875174679,2.253291218,2.849683718,0.71640749,2.145099695,2.510919751,3.034261561,6.183684736,0,0.021119623,0,0.206670766,0.291199422,0.238353996,0,0,1.496064416,1.670562574,2.900578878,2.576349624,5.497740986,4.894932561,2.692166885,4.239970602,0,0,0,0,0,0,0,0,3.52209269,5.678197608,3.364064728,9.313640857,7.200171681,7.614896892,4.718255713,6.998794207
SD_QD_bin_7,0,0,0,0,0,0,0,0,0,0,0.224146317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109589189,0.001273644,0,0.37540662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.842408065,2.39737936,0,0,9.898810711,6.01045874,6.939928038,10.22662162
SD_QD_bin_74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055532226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.8764229,0,0,0,0,0
SD_QD_bin_75,0.358211298,0.233992909,0.358141694,0.287354058,0.12421032,0.212428031,0.226399697,0.221813196,1.724401507,1.235566817,1.492481664,0.873408782,1.250105085,0.991513331,1.685995175,0.527942444,0,0.199478223,0,0,8.816202231,0,0,0,25.90563312,64.97232646,22.47142919,37.75625084,16.4957139,21.60564517,16.92764419,0.75465446,228.2281311,104.9236655,239.933677,254.7927852,242.2396962,274.4108569,254.8788708,210.7331081,0,0,0,0,0,0,0,0,33.23233594,33.91382939,23.35601922,30.24139673,13.004197,9.42639947,20.64415474,16.10841375,253.7048932,232.5778386,214.7468916,230.2458985,258.2204716,234.8491477,258.1302795,138.6669939,57.21880042,67.66200096,61.91676681,48.15104022,62.03451272,64.69183005,47.73391825,57.42047611,125.0584278,109.8091979,116.0774729,114.5092569,108.0242501,110.1308983,119.4958396,104.6523794,4.47366957,10.15871691,4.185265809,8.312169621,8.851467406,6.881757872,6.604487558,7.588376188,65.05704842,61.51820439,78.85904985,72.79929917,108.2065072,104.827558,111.9280468,96.41715165
SD_QD_bin_76,0,0,0,0,0,0,0,0,0.27319537,0.155954986,0.127097719,0.150457146,0.186037882,0.175739356,0.238043722,0.119337662,0,0,0,0,0,0,0,0,22.01144469,29.63557415,19.77649592,43.59052205,36.44395876,13.95278084,24.34793223,9.132036073,13.35313881,5.390345012,13.83719885,14.16485169,15.76382745,13.41539764,12.25167443,10.58534648,0,0,0,0,0,0,0,0,28.91602189,39.5169126,17.77184077,25.43577614,8.948887488,4.897944932,14.79869955,13.13635341,27.7267043,25.2663475,28.86119735,29.40979048,31.54675713,30.91183971,31.14334732,12.43122494,25.56282332,30.69324728,21.44039471,32.43049077,30.3528579,33.12878348,18.86107778,23.82573458,13.41109977,11.13587896,13.92717957,10.47845318,12.0897372,13.55471741,13.6273613,10.56554481,0.572121024,9.316495116,1.294931207,8.557756172,8.674699726,5.985644855,4.89138247,6.06824067,68.23932512,78.90335211,40.76503179,42.60597042,87.74932925,76.26594041,69.22301263,63.74201474
SD_QD_bin_78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043858523,0.17787647,30.62729618,4.659141787,0,0,0.026548164,0
SD_QD_bin_79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.00317045,0,0,0,0,0
SD_QD_bin_85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.151710658,0.672712963,1.464021107,0,0,3.896656108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.462150631,2.72402812,7.330507327,41.73130724,0.401477905,0.971186986,1.329735475,0.563607087
SD_QD_bin_86,5.981891719,5.43971437,5.771085072,4.448622182,4.713331884,6.238876378,4.513527826,4.420483667,0.557325698,0.87480039,0.123433939,0.19677667,0.137280981,0.605748802,0.469350422,0.457060384,1.069768787,14.97879624,0,0,0,0,0,0,23.86784561,17.69127024,17.11487859,23.10129036,25.31935001,14.38788787,6.929899228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.647040952,5.856801269,4.404213128,5.711588523,5.877013136,4.836397172,6.999086122,3.940809957,4.044061913,2.826612754,2.46758996,0.856959572,4.101870087,2.711910717,2.874632193,0.822359007,82.37848137,69.26262976,60.76307845,65.78896158,72.44419309,67.39254327,66.88690012,91.12450091,0,0.16200152,0.336601144,0.039020659,0.162406242,0,0.039799732,0,0.08927066,1.083189874,0.579788611,1.102812384,0.995641395,0.612383308,0.651690599,0.737792298,18.03576566,26.30554381,70.446854,32.02180307,39.63733781,40.37809701,52.96484778,45.54931897
SD_QD_bin_88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.176909537,16.89597131,0,0,0,0,0,0,2.833365131,2.754841644,1.335300729,4.923204016,3.603509127,0.387038409,1.043232712,0,0.285737752,0,0.206089018,0.178758054,0.354769685,0.191253721,0.036967675,0,0.165034735,0,0,0,0,0,0,0,0.812601334,1.967695428,0.835442965,2.079109393,0.321549971,0.034767169,1.390083772,1.132675826,4.68904468,5.486498932,4.762720453,3.284396729,4.363276994,6.489481979,4.276443199,5.80819484,8.733108116,11.48415647,8.79634289,11.66802568,11.7308764,9.21944877,8.234927451,7.200092153,0,0,0,0,0,0,0,0,4.663897299,10.49359709,5.139390449,12.87281183,10.54024909,10.15372609,8.234134432,8.819047499,6.186316351,5.825107227,23.11714782,10.46869408,2.088786594,3.864744572,3.546647281,4.288396176
SD_QD_bin_91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.239037344,9.315023161,7.6848984,8.357202396,8.805509859,4.243549114,1.240499118,0,0.774358414,0.026355446,0.65270948,0.703984136,1.105861201,1.130550955,0.912487062,0.946101428,0,0,0,0,0,0,0,0,13.79594126,20.81357881,15.81371635,17.88640112,5.248007603,1.815461795,7.889605778,7.610081737,8.826414201,7.977908617,11.63429364,7.302097141,12.20390653,10.96953654,10.35603702,2.199339416,12.78048074,15.25666256,11.38164155,15.00205344,16.05552304,18.61932437,8.749017945,12.90293812,0,0,0,0,0,0,0,0,1.309625166,20.17565042,1.713612819,12.01594217,13.7989768,9.104949934,8.267602874,12.43923389,14.12819826,22.08521151,7.195980226,2.911125502,21.77900604,21.90142023,21.40569502,18.67893983
SD_QD_bin_96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.98378227,0,0,0,0,0
SD_QD_bin_98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.90393311,41.5857298,33.73428519,27.4436454,23.85317474,40.86040502,5.703489756,0,2.772320043,1.198880395,3.2890839,3.028894295,4.026536857,3.466573015,2.242795266,2.353372456,0,0,0,0,0,0,0,0,5.61679764,22.26615839,3.764315755,14.48428182,6.411243437,5.299727455,14.72075167,9.768272784,23.27692931,26.13991245,33.34264823,30.91525724,18.37390551,23.70851631,23.32506812,22.49901317,19.6943172,36.15119799,26.69765627,33.18982742,35.00290925,32.25245205,30.67466603,23.0876043,0,0,0,0,0.066870043,0,0.013528887,0,0.942038465,2.261406921,0.722941089,1.52511591,1.729703474,1.184052509,1.144654292,1.274403253,39.5920281,34.02942497,21.52475086,23.98843853,37.51776598,37.24555442,33.12934664,30.58927599
SD_QD_bin_99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.930528881,0.40450609,0,2.144813553,1.092639935,0.229251907,2.004786219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.813717308,1.485583125,107.916662,73.83186634,0.735086877,3.652892544,2.464456965,1.276870133
ZJ_NB_bin_10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.914371571,0,0,0,0.381441717,1.897330774,0,0.294469357,0,0,0,0,225.0993434,94.74817276,232.8853453,237.4636998,203.8739123,173.7723842,161.3032694,106.7521448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.07562963,76.13748406,70.83236855,32.85404796,69.03424281,90.74252525,91.09697326,72.83261699,0,0,0,0.134820905,0.13538351,0.112567291,0,0,124.5521035,97.52271562,95.32797933,103.3046624,120.7412005,161.5296708,123.0903306,98.4124499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZJ_NB_bin_100,20.47163383,21.63585361,33.36054305,30.08319323,21.26590901,25.55964839,26.04490876,25.47817285,164.3477646,136.3504824,119.0681446,121.5826091,135.9018833,144.5681024,153.9886755,118.0918483,2.036184721,38.55305033,0.069149015,0,1.359442208,0,0,0,85.22640188,84.1955473,94.81735381,160.2906544,179.5548917,73.05809576,122.6741702,95.51465134,64.28534985,26.42304054,57.37339963,64.03647669,69.06378154,51.75925805,47.29348395,35.99527618,0,0,0,0,0,0,0,0,26.89614445,39.90811878,23.30934942,33.68439249,10.75667107,7.644449795,16.44570016,17.73917695,61.66836876,52.39541933,56.24483152,57.96845991,67.15216927,56.03537554,62.75543163,22.13659713,49.83355554,66.63253231,70.31413514,63.55342913,52.03151621,69.01087982,46.75786022,60.65543113,116.9028981,103.8278388,119.4308343,94.14695823,98.40068181,106.2765765,110.5628686,90.72111903,3.733285006,21.74074774,6.024672093,25.16267058,23.19572739,17.95451996,16.75271727,19.04276724,253.6556667,257.7005842,122.8680901,123.1851053,289.0519951,263.5456651,237.4326282,230.0046451
ZJ_NB_bin_109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.28797088,17.47548775,24.29002182,22.70787009,13.75152531,8.281576376,4.98935264,1.864978617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.459426903,0.159516319,1.072165445,0,3.290957108,0.431331098,0.079581137,0.364131478,0,0,0,0,0,0,0,0,15.36963211,12.61577751,13.2512868,16.37735976,11.13846991,16.3173972,12.23446794,14.82696291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZJ_NB_bin_112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85800867,0.750611998,5.999192591,4.106946051,2.62593661,11.47617051,5.529991515,1.504463814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11062793,0.059193725,0,0,0,0,0,0,0,0,0,0,1.78519035,2.435096447,1.635005061,1.479125665,4.314393318,4.869499138,1.724485014,1.967220561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZJ_NB_bin_114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.091047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZJ_NB_bin_115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.15112438,4.173309117,17.33602611,16.30112309,10.15548223,20.84877142,25.15519632,15.69747008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.965339396,0.546424862,0.804795142,1.83447332,2.246446687,2.080851108,0.649975153,4.198832938,0,0,0,0,0,0,0,0,3.74834496,5.699012086,5.566237617,5.016444145,5.302681943,4.618569799,5.016725673,6.22177873,0,0,0,0,0,0,0,0,0,0,0,0,0.984341834,0.683861005,0.563348799,0.528424755
ZJ_NB_bin_120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.466723157,2.426873369,6.516280226,6.966041289,6.456867732,8.228162223,8.132017212,6.49245439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.047165452,0.956246251,1.336236885,0.499926973,1.815890971,0.896869545,1.351999462,0.645983267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZJ_NB_bin_121,0.754867081,1.030530502,0.13422566,0,0,0,0.165640768,0.614319677,13.01258009,2.369722432,5.595701813,3.284515775,4.583538395,3.718243373,7.527183426,2.462400675,0,0,0,0,1.870146016,0,0,0,50.31510627,99.02924917,82.82973143,82.20475638,73.48844636,95.28959917,78.67564597,81.27019912,83.61056633,38.06685446,97.95290958,102.4352977,87.96181872,93.54540239,89.38057267,79.89549562,0,0,0,0,0,0,0,0,39.82229959,13.03577693,16.00876099,10.89110186,7.029709414,3.903130578,5.54265501,4.050743946,128.6686248,108.285973,129.7307646,180.3548285,151.8636505,127.310492,136.5976052,104.3027196,42.09481766,41.11436515,38.62952164,23.45504506,38.50636623,63.63653909,28.05388958,46.01368622,76.55202607,81.24222799,95.19206617,93.17808605,95.38987782,78.91074902,76.61474988,80.4577914,0,0.409596039,0,0,0.182240715,0,0,0.011477829,63.29923607,90.21504953,4.536622833,28.32361816,186.6781816,152.5408544,144.5208154,140.6724727
ZJ_NB_bin_126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553992948,0,0,0,0,0,0,0.713633981,0.538580617,0,0,0,50.72249281,19.60659926,55.8292033,56.57100016,49.93822403,45.3102284,45.16670139,31.73435541,0,0,0,0,0,0,0,0,0.572507427,1.247370607,0.090477302,0.787037862,0,0,0.337178709,0.157502397,39.49305235,42.86374553,52.46255549,26.05604809,37.43040025,33.55471672,45.61057465,44.18871999,0,0.385875293,0.792200946,0.627492731,0.60951972,1.391469728,0,0.267673939,52.22878784,40.97888744,37.35961014,40.50480985,43.40588141,64.00173077,42.37474051,39.68374752,0,0,0,0,0,0,0,0,27.03747678,22.92361935,0.919824622,4.916815715,29.93516283,24.64221891,20.79213473,25.21981944
